customer_id,age,gender,country,price_sensitivity,quality_expectations,loyalty_propensity,spontaneity,social_orientation,income_level,travel_frequency
CUST-004312,64,Male,Saint Helena,0.134,0.751,0.845,0.1,1,1,6
CUST-004313,39,Female,Niue,0.549,0.574,0.594,0.471,1,0.514,6
CUST-004314,57,Male,Lithuania,0.27,0.934,0.858,0.153,2,1,10
CUST-004315,46,Female,Nepal,0.361,0.785,0.742,0.388,1,0.962,9
CUST-004316,28,Male,Nicaragua,0.71,0.296,0.319,0.812,2,0,4
CUST-004317,25,Female,Congo,0.733,0.232,0.157,0.742,0,0,4
CUST-004318,47,Male,Kuwait,0.524,0.537,0.425,0.244,3,0.383,4
CUST-004319,35,Male,Botswana,0.509,0.524,0.549,0.538,1,0.474,7
CUST-004320,39,Male,Burkina Faso,0.741,0.604,0.492,0.327,3,0.354,3
CUST-004321,65,Male,Gabon,0.206,0.863,0.932,0.131,1,1,6
CUST-004322,34,Female,Albania,0.475,0.623,0.436,0.533,2,0.61,4
CUST-004323,35,Male,Yemen,0.433,0.548,0.508,0.417,1,0.541,6
CUST-004324,55,Male,Indonesia,0.151,0.856,0.853,0.252,2,1,8
CUST-004325,38,Other,Grenada,0.567,0.664,0.556,0.407,1,0.614,7
CUST-004326,45,Male,Tajikistan,0.191,0.766,0.943,0.205,2,1,8
CUST-004327,41,Female,Niger,0.427,0.577,0.552,0.457,2,0.579,4
CUST-004328,27,Female,Hong Kong,0.769,0.448,0.31,0.685,0,0,2
CUST-004329,35,Female,Spain,0.337,0.648,0.775,0.407,1,0.809,14
CUST-004330,49,Female,Tokelau,0.427,0.778,0.706,0.322,1,0.92,15
CUST-004331,50,Female,Greenland,0.327,0.61,0.832,0.22,0,0.769,12
CUST-004332,35,Female,Kazakhstan,0.402,0.649,0.717,0.339,1,0.778,8
CUST-004333,37,Female,Grenada,0.389,0.742,0.796,0.388,0,0.896,11
CUST-004334,54,Male,Jersey,0.165,0.868,0.935,0.132,2,1,7
CUST-004335,43,Female,Suriname,0.623,0.59,0.445,0.291,3,0.397,5
CUST-004336,55,Male,Swaziland,0.299,0.882,0.83,0.319,1,1,6
CUST-004337,38,Female,Tokelau,0.356,0.662,0.849,0.257,1,0.816,11
CUST-004338,36,Male,Pakistan,0.565,0.642,0.507,0.508,2,0.588,4
CUST-004339,22,Female,Nepal,0.899,0.271,0.183,0.806,2,0,3
CUST-004340,46,Female,Burkina Faso,0.458,0.662,0.788,0.214,1,0.765,11
CUST-004341,38,Female,French Southern Territories,0.505,0.548,0.529,0.411,2,0.505,5
CUST-004342,34,Male,Gibraltar,0.484,0.633,0.529,0.518,2,0.618,6
CUST-004343,59,Female,Netherlands,0.205,0.909,0.83,0.29,2,1,7
CUST-004344,45,Female,Yemen,0.52,0.545,0.544,0.324,3,0.394,4
CUST-004345,39,Female,Puerto Rico,0.313,0.742,0.684,0.31,0,0.934,13
CUST-004346,32,Male,Cook Islands,0.855,0.315,0.224,0.771,0,0,5
CUST-004347,41,Female,Lesotho,0.456,0.676,0.808,0.273,1,0.783,15
CUST-004348,37,Female,Germany,0.411,0.726,0.803,0.399,0,0.866,8
CUST-004349,38,Male,Christmas Island,0.306,0.748,0.644,0.404,1,0.945,8
CUST-004350,44,Male,Indonesia,0.521,0.598,0.547,0.222,2,0.457,6
CUST-004351,44,Male,Ghana,0.658,0.657,0.648,0.203,2,0.459,2
CUST-004352,40,Female,French Guiana,0.588,0.639,0.625,0.255,2,0.473,5
CUST-004353,44,Female,Saint Pierre and Miquelon,0.444,0.718,0.699,0.287,0,0.839,12
CUST-004354,41,Female,Puerto Rico,0.571,0.69,0.469,0.491,2,0.643,4
CUST-004355,55,Male,North Macedonia,0.231,0.923,0.764,0.29,1,1,8
CUST-004356,39,Female,Liechtenstein,0.616,0.635,0.57,0.3,2,0.454,4
CUST-004357,49,Male,Morocco,0.267,0.817,0.914,0.181,1,1,11
CUST-004358,34,Male,Slovenia,0.677,0.618,0.55,0.251,3,0.403,5
CUST-004359,37,Female,Ecuador,0.437,0.636,0.728,0.439,1,0.745,9
CUST-004360,33,Female,Greece,0.566,0.579,0.622,0.396,3,0.412,4
CUST-004361,29,Male,Honduras,0.911,0.429,0.123,0.636,0,0,4
CUST-004362,40,Male,Fiji,0.478,0.6,0.562,0.557,1,0.581,4
CUST-004363,30,Male,Svalbard & Jan Mayen Islands,0.439,0.686,0.57,0.515,1,0.704,5
CUST-004364,27,Female,Solomon Islands,0.882,0.422,0.222,0.696,0,0,5
CUST-004365,37,Female,India,0.432,0.635,0.772,0.363,1,0.746,15
CUST-004366,41,Male,Haiti,0.589,0.583,0.536,0.588,1,0.505,8
CUST-004367,28,Male,Brazil,0.852,0.36,0.252,0.797,2,0,3
CUST-004368,35,Female,Venezuela,0.599,0.672,0.629,0.267,3,0.507,4
CUST-004369,31,Female,Mongolia,0.552,0.617,0.413,0.521,2,0.564,6
CUST-004370,42,Other,Cook Islands,0.444,0.503,0.53,0.44,1,0.482,8
CUST-004371,38,Female,Nauru,0.311,0.736,0.697,0.214,1,0.928,8
CUST-004372,26,Female,Mayotte,0.825,0.223,0.285,0.709,0,0,5
CUST-004373,39,Female,Cocos (Keeling) Islands,0.534,0.549,0.483,0.586,2,0.492,8
CUST-004374,40,Female,Pitcairn Islands,0.419,0.716,0.736,0.31,1,0.85,8
CUST-004375,27,Male,Seychelles,0.829,0.346,0.293,0.742,0,0,5
CUST-004376,64,Female,Mexico,0.286,0.815,0.876,0.146,2,1,6
CUST-004377,22,Female,Anguilla,0.843,0.254,0.274,0.631,0,0,5
CUST-004378,61,Female,Zambia,0.194,0.802,0.705,0.116,2,1,12
CUST-004379,41,Male,Saint Lucia,0.625,0.517,0.434,0.322,2,0.308,6
CUST-004380,40,Male,Kyrgyz Republic,0.656,0.575,0.581,0.271,3,0.362,2
CUST-004381,50,Male,Western Sahara,0.498,0.673,0.739,0.239,0,0.759,13
CUST-004382,27,Female,Russian Federation,0.873,0.281,0.223,0.608,1,0,3
CUST-004383,28,Female,Cote d'Ivoire,0.43,0.53,0.556,0.543,1,0.52,4
CUST-004384,46,Female,Kazakhstan,0.409,0.688,0.753,0.226,0,0.821,13
CUST-004385,64,Female,South Georgia and the South Sandwich Islands,0.16,0.939,0.803,0.266,2,1,8
CUST-004386,34,Male,French Guiana,0.472,0.507,0.537,0.579,1,0.472,3
CUST-004387,45,Female,Switzerland,0.125,0.86,0.788,0.271,1,1,10
CUST-004388,47,Male,Puerto Rico,0.685,0.664,0.635,0.35,3,0.454,6
CUST-004389,38,Female,Bangladesh,0.364,0.602,0.6,0.426,1,0.741,15
CUST-004390,37,Female,Svalbard & Jan Mayen Islands,0.593,0.551,0.487,0.518,2,0.464,7
CUST-004391,62,Female,Thailand,0.175,0.916,0.896,0.174,2,1,7
CUST-004392,25,Male,South Africa,0.904,0.311,0.286,0.723,0,0,3
CUST-004393,47,Female,South Africa,0.715,0.531,0.616,0.338,2,0.28,6
CUST-004394,48,Female,Ireland,0.115,0.75,0.755,0.173,2,1,7
CUST-004395,54,Other,Peru,0.11,0.943,0.729,0.172,2,1,11
CUST-004396,45,Male,Luxembourg,0.126,0.833,0.856,0.316,2,1,7
CUST-004397,31,Male,Burundi,0.789,0.347,0.213,0.893,1,0,5
CUST-004398,45,Female,North Macedonia,0.25,0.937,0.845,0.252,1,1,9
CUST-004399,40,Male,Gabon,0.595,0.546,0.487,0.441,2,0.458,8
CUST-004400,30,Female,Dominican Republic,0.831,0.402,0.226,0.779,2,0,4
CUST-004401,32,Female,El Salvador,0.813,0.261,0.3,0.784,1,0,4
CUST-004402,26,Female,Palestinian Territory,0.881,0.433,0.116,0.731,2,0,4
CUST-004403,50,Male,Cape Verde,0.15,0.845,0.769,0.21,1,1,6
CUST-004404,39,Male,Saint Barthelemy,0.355,0.691,0.692,0.426,0,0.852,9
CUST-004405,30,Female,Jamaica,0.908,0.317,0.193,0.778,2,0,3
CUST-004406,24,Female,Somalia,0.903,0.21,0.295,0.875,1,0,2
CUST-004407,42,Male,Honduras,0.685,0.588,0.495,0.31,3,0.363,2
CUST-004408,27,Female,Barbados,0.717,0.256,0.176,0.655,1,0,3
CUST-004409,50,Male,Kiribati,0.327,0.722,0.662,0.421,0,0.903,14
CUST-004410,42,Male,Netherlands Antilles,0.593,0.658,0.619,0.274,3,0.493,4
CUST-004411,35,Female,Lesotho,0.5,0.631,0.646,0.376,1,0.708,8
CUST-004412,36,Female,Myanmar,0.498,0.626,0.527,0.501,1,0.602,8
CUST-004413,50,Other,Iran,0.393,0.788,0.662,0.347,1,0.949,15
CUST-004414,42,Female,Martinique,0.463,0.745,0.817,0.411,1,0.863,8
CUST-004415,47,Female,Madagascar,0.749,0.601,0.481,0.267,2,0.346,2
CUST-004416,65,Male,Uzbekistan,0.299,0.882,0.811,0.135,2,1,7
CUST-004417,35,Female,Uruguay,0.303,0.688,0.658,0.245,0,0.874,14
CUST-004418,33,Male,Trinidad and Tobago,0.503,0.569,0.477,0.403,2,0.531,8
CUST-004419,37,Female,Puerto Rico,0.385,0.624,0.715,0.28,1,0.757,10
CUST-004420,32,Female,Italy,0.463,0.518,0.576,0.557,2,0.49,8
CUST-004421,46,Other,Mayotte,0.234,0.811,0.824,0.278,1,1,11
CUST-004422,32,Male,Argentina,0.685,0.568,0.557,0.228,2,0.339,6
CUST-004423,56,Male,Somalia,0.191,0.89,0.706,0.121,1,1,12
CUST-004424,33,Male,Guyana,0.604,0.536,0.595,0.307,3,0.342,5
CUST-004425,30,Male,Reunion,0.812,0.207,0.333,0.745,2,0,4
CUST-004426,25,Male,Ukraine,0.919,0.339,0.139,0.687,2,0,3
CUST-004427,41,Male,Sudan,0.618,0.596,0.401,0.377,2,0.406,6
CUST-004428,22,Female,Mauritania,0.832,0.333,0.108,0.768,2,0,3
CUST-004429,41,Male,Nepal,0.587,0.603,0.425,0.489,1,0.53,7
CUST-004430,57,Male,Northern Mariana Islands,0.233,0.759,0.8,0.22,2,1,10
CUST-004431,43,Male,United States Virgin Islands,0.561,0.683,0.598,0.258,2,0.539,4
CUST-004432,39,Female,Belize,0.534,0.588,0.58,0.426,1,0.539,5
CUST-004433,33,Male,Botswana,0.672,0.661,0.533,0.323,2,0.457,2
CUST-004434,45,Female,Seychelles,0.406,0.63,0.686,0.326,1,0.753,15
CUST-004435,36,Male,Egypt,0.505,0.558,0.429,0.359,2,0.416,4
CUST-004436,22,Female,Palestinian Territory,0.884,0.434,0.176,0.673,1,0,5
CUST-004437,28,Female,Papua New Guinea,0.424,0.653,0.564,0.417,2,0.672,8
CUST-004438,44,Other,Guinea,0.522,0.63,0.404,0.255,3,0.494,2
CUST-004439,36,Male,Chad,0.466,0.667,0.675,0.437,0,0.768,10
CUST-004440,65,Male,Oman,0.181,0.928,0.856,0.109,2,1,8
CUST-004441,41,Female,New Zealand,0.583,0.63,0.585,0.37,2,0.464,3
CUST-004442,65,Male,Aruba,0.212,0.831,0.822,0.318,2,1,8
CUST-004443,33,Female,Mongolia,0.583,0.519,0.408,0.546,1,0.432,5
CUST-004444,34,Female,Oman,0.693,0.674,0.567,0.252,3,0.462,5
CUST-004445,39,Female,Philippines,0.509,0.508,0.409,0.271,2,0.355,4
CUST-004446,48,Female,Oman,0.333,0.663,0.675,0.372,1,0.829,9
CUST-004447,49,Male,Iran,0.416,0.789,0.653,0.324,0,0.939,9
CUST-004448,28,Other,Sao Tome and Principe,0.94,0.428,0.126,0.868,0,0,4
CUST-004449,44,Female,Greenland,0.67,0.61,0.491,0.22,3,0.397,4
CUST-004450,40,Female,South Africa,0.596,0.531,0.51,0.222,3,0.339,3
CUST-004451,28,Male,Jersey,0.81,0.348,0.213,0.652,0,0,4
CUST-004452,47,Female,Botswana,0.66,0.688,0.522,0.273,2,0.496,6
CUST-004453,48,Female,Algeria,0.613,0.593,0.458,0.244,3,0.405,5
CUST-004454,48,Female,Bolivia,0.107,0.806,0.796,0.336,1,1,8
CUST-004455,26,Male,Eritrea,0.924,0.283,0.312,0.679,0,0,4
CUST-004456,37,Male,Cyprus,0.571,0.569,0.565,0.348,2,0.397,6
CUST-004457,45,Female,Malawi,0.571,0.697,0.464,0.332,2,0.551,3
CUST-004458,42,Female,San Marino,0.493,0.509,0.519,0.497,2,0.464,4
CUST-004459,35,Female,Maldives,0.462,0.762,0.711,0.349,1,0.883,10
CUST-004460,41,Female,Moldova,0.704,0.634,0.401,0.36,3,0.409,2
CUST-004461,41,Male,Mozambique,0.711,0.679,0.401,0.234,2,0.459,3
CUST-004462,27,Male,Portugal,0.739,0.288,0.196,0.767,0,0,5
CUST-004463,49,Female,Morocco,0.142,0.801,0.731,0.272,2,1,6
CUST-004464,45,Female,Cyprus,0.17,0.936,0.918,0.257,1,1,12
CUST-004465,47,Male,Kiribati,0.592,0.681,0.526,0.212,3,0.521,6
CUST-004466,50,Female,Holy See (Vatican City State),0.188,0.844,0.738,0.147,2,1,6
CUST-004467,50,Female,India,0.142,0.856,0.726,0.296,1,1,9
CUST-004468,35,Male,Kyrgyz Republic,0.449,0.531,0.482,0.49,2,0.512,6
CUST-004469,26,Male,Sierra Leone,0.854,0.428,0.298,0.858,2,0,4
CUST-004470,40,Male,Philippines,0.594,0.628,0.492,0.459,1,0.557,7
CUST-004471,44,Male,Namibia,0.422,0.757,0.65,0.322,1,0.898,10
CUST-004472,47,Male,Portugal,0.352,0.763,0.841,0.201,1,0.94,11
CUST-004473,47,Female,Macao,0.48,0.729,0.652,0.247,0,0.835,9
CUST-004474,57,Male,Canada,0.243,0.905,0.919,0.221,1,1,8
CUST-004475,42,Male,Guatemala,0.483,0.711,0.734,0.247,0,0.812,13
CUST-004476,32,Female,Anguilla,0.882,0.328,0.126,0.721,2,0,2
CUST-004477,37,Male,Liberia,0.534,0.512,0.43,0.319,3,0.347,3
CUST-004478,37,Male,Bosnia and Herzegovina,0.355,0.777,0.824,0.341,0,0.955,13
CUST-004479,60,Male,French Polynesia,0.262,0.922,0.845,0.121,2,1,12
CUST-004480,45,Male,Israel,0.605,0.537,0.579,0.271,3,0.341,5
CUST-004481,28,Female,Uruguay,0.482,0.698,0.435,0.429,2,0.696,7
CUST-004482,39,Male,Belize,0.485,0.667,0.76,0.338,0,0.758,14
CUST-004483,38,Female,Brazil,0.455,0.667,0.839,0.231,0,0.773,12
CUST-004484,36,Male,Switzerland,0.473,0.769,0.823,0.324,0,0.886,14
CUST-004485,36,Female,Wallis and Futuna,0.721,0.513,0.541,0.322,3,0.255,3
CUST-004486,45,Female,Saint Lucia,0.605,0.575,0.645,0.243,2,0.388,5
CUST-004487,62,Female,Cambodia,0.235,0.783,0.773,0.211,1,1,9
CUST-004488,38,Male,Guernsey,0.671,0.591,0.631,0.351,2,0.373,3
CUST-004489,37,Male,Georgia,0.579,0.531,0.583,0.468,2,0.448,4
CUST-004490,44,Female,Guam,0.621,0.626,0.646,0.387,3,0.442,4
CUST-004491,36,Female,Korea,0.579,0.59,0.505,0.507,1,0.518,3
CUST-004492,39,Male,Slovenia,0.557,0.523,0.483,0.235,2,0.35,3
CUST-004493,39,Female,Costa Rica,0.434,0.635,0.793,0.264,0,0.745,12
CUST-004494,37,Female,Mali,0.535,0.61,0.59,0.579,2,0.565,5
CUST-004495,41,Male,Liberia,0.521,0.607,0.597,0.272,3,0.468,5
CUST-004496,62,Male,Guernsey,0.195,0.876,0.908,0.143,2,1,12
CUST-004497,45,Male,Lebanon,0.603,0.62,0.531,0.296,3,0.442,4
CUST-004498,32,Female,Bhutan,0.862,0.27,0.33,0.763,2,0,5
CUST-004499,46,Male,Kazakhstan,0.475,0.7,0.716,0.208,0,0.803,11
CUST-004500,23,Male,Saint Helena,0.736,0.358,0.119,0.668,1,0,2
CUST-004501,41,Male,Qatar,0.559,0.661,0.494,0.284,3,0.514,4
CUST-004502,28,Male,Korea,0.417,0.581,0.418,0.524,1,0.589,4
CUST-004503,55,Male,Ghana,0.27,0.837,0.947,0.302,2,1,6
CUST-004504,63,Male,Bangladesh,0.298,0.899,0.733,0.197,1,1,7
CUST-004505,35,Male,French Southern Territories,0.573,0.681,0.638,0.238,2,0.53,2
CUST-004506,29,Male,Aruba,0.812,0.351,0.246,0.695,2,0,4
CUST-004507,22,Male,Sudan,0.728,0.366,0.243,0.609,0,0,2
CUST-004508,45,Female,Russian Federation,0.251,0.817,0.893,0.299,1,1,11
CUST-004509,56,Male,Brazil,0.183,0.795,0.85,0.122,2,1,7
CUST-004510,43,Male,Angola,0.527,0.63,0.407,0.341,3,0.493,5
CUST-004511,29,Male,Thailand,0.483,0.648,0.404,0.459,1,0.637,4
CUST-004512,43,Female,Guam,0.61,0.558,0.566,0.316,3,0.364,5
CUST-004513,47,Female,Oman,0.138,0.776,0.824,0.271,2,1,11
CUST-004514,43,Male,Botswana,0.746,0.563,0.516,0.383,2,0.303,5
CUST-004515,39,Male,Philippines,0.743,0.563,0.639,0.219,3,0.305,3
CUST-004516,26,Male,South Georgia and the South Sandwich Islands,0.773,0.401,0.178,0.709,1,0,5
CUST-004517,46,Male,Chad,0.729,0.687,0.511,0.385,3,0.46,4
CUST-004518,29,Female,Venezuela,0.584,0.636,0.48,0.464,2,0.572,8
CUST-004519,22,Female,Saint Vincent and the Grenadines,0.819,0.404,0.148,0.602,0,0,2
CUST-004520,29,Male,Ecuador,0.927,0.315,0.197,0.662,0,0,2
CUST-004521,48,Female,Maldives,0.19,0.856,0.914,0.266,1,1,9
CUST-004522,50,Male,China,0.149,0.814,0.847,0.189,2,1,8
CUST-004523,28,Male,Micronesia,0.514,0.633,0.57,0.586,2,0.603,5
CUST-004524,39,Female,Cayman Islands,0.445,0.742,0.818,0.338,0,0.868,12
CUST-004525,47,Male,Greenland,0.274,0.791,0.891,0.143,1,1,12
CUST-004526,23,Male,Monaco,0.95,0.279,0.173,0.719,1,0,3
CUST-004527,43,Female,Japan,0.406,0.625,0.838,0.216,1,0.748,12
CUST-004528,30,Female,Kyrgyz Republic,0.559,0.585,0.502,0.48,1,0.522,7
CUST-004529,46,Male,Djibouti,0.44,0.723,0.66,0.43,1,0.847,14
CUST-004530,27,Male,South Georgia and the South Sandwich Islands,0.911,0.324,0.206,0.697,0,0,2
CUST-004531,58,Female,Iraq,0.154,0.909,0.702,0.108,2,1,11
CUST-004532,41,Male,Norfolk Island,0.673,0.543,0.645,0.386,2,0.315,3
CUST-004533,38,Female,Colombia,0.528,0.649,0.558,0.527,1,0.614,6
CUST-004534,62,Female,Colombia,0.237,0.878,0.834,0.244,2,1,9
CUST-004535,44,Male,Northern Mariana Islands,0.639,0.653,0.457,0.203,2,0.464,4
CUST-004536,38,Female,Palestinian Territory,0.456,0.557,0.461,0.5,1,0.54,5
CUST-004537,39,Male,Jersey,0.664,0.631,0.552,0.25,3,0.425,2
CUST-004538,38,Female,Indonesia,0.4,0.672,0.809,0.291,0,0.806,9
CUST-004539,47,Female,Antarctica (the territory South of 60 deg S),0.58,0.551,0.401,0.313,3,0.371,2
CUST-004540,47,Female,Saint Pierre and Miquelon,0.123,0.815,0.799,0.243,2,1,8
CUST-004541,35,Female,Nicaragua,0.372,0.713,0.682,0.397,1,0.87,8
CUST-004542,46,Female,Turks and Caicos Islands,0.414,0.7,0.733,0.312,0,0.833,14
CUST-004543,28,Female,Congo,0.799,0.251,0.32,0.782,0,0,4
CUST-004544,29,Male,Korea,0.527,0.518,0.469,0.454,2,0.458,4
CUST-004545,47,Female,Nauru,0.723,0.622,0.528,0.307,2,0.385,5
CUST-004546,41,Male,Japan,0.325,0.792,0.805,0.315,1,0.988,10
CUST-004547,62,Male,Iceland,0.265,0.782,0.76,0.12,2,1,9
CUST-004548,47,Female,Albania,0.587,0.665,0.577,0.243,3,0.505,5
CUST-004549,35,Male,Romania,0.672,0.64,0.639,0.252,2,0.432,4
CUST-004550,50,Female,Croatia,0.242,0.788,0.75,0.263,1,1,11
CUST-004551,60,Female,Costa Rica,0.136,0.907,0.869,0.177,1,1,6
CUST-004552,37,Male,Fiji,0.407,0.619,0.579,0.452,2,0.639,8
CUST-004553,49,Male,Sao Tome and Principe,0.442,0.657,0.686,0.444,1,0.768,10
CUST-004554,42,Male,Romania,0.717,0.628,0.627,0.373,3,0.395,4
CUST-004555,50,Female,Sudan,0.46,0.741,0.656,0.274,0,0.859,15
CUST-004556,38,Male,South Africa,0.587,0.53,0.53,0.325,3,0.342,2
CUST-004557,39,Female,Bahrain,0.317,0.664,0.625,0.422,0,0.838,11
CUST-004558,38,Male,Morocco,0.421,0.595,0.438,0.589,1,0.603,4
CUST-004559,43,Male,Bosnia and Herzegovina,0.415,0.791,0.808,0.403,0,0.941,10
CUST-004560,51,Male,South Georgia and the South Sandwich Islands,0.246,0.786,0.914,0.327,2,1,12
CUST-004561,42,Female,Tunisia,0.364,0.741,0.801,0.215,1,0.907,11
CUST-004562,38,Male,Mauritania,0.302,0.705,0.688,0.419,0,0.895,15
CUST-004563,31,Male,Colombia,0.756,0.447,0.206,0.884,2,0,3
CUST-004564,36,Male,Haiti,0.514,0.501,0.649,0.319,3,0.345,2
CUST-004565,46,Male,Greece,0.346,0.785,0.811,0.275,0,0.969,8
CUST-004566,51,Male,Congo,0.156,0.88,0.922,0.301,1,1,6
CUST-004567,31,Female,Kuwait,0.489,0.634,0.515,0.479,2,0.617,5
CUST-004568,33,Male,Brazil,0.488,0.598,0.597,0.403,1,0.573,5
CUST-004569,27,Female,Estonia,0.827,0.233,0.151,0.679,2,0,2
CUST-004570,35,Female,Paraguay,0.507,0.611,0.445,0.33,2,0.48,6
CUST-004571,27,Male,Tokelau,0.933,0.382,0.234,0.748,2,0,3
CUST-004572,45,Female,Liechtenstein,0.447,0.644,0.618,0.293,1,0.749,9
CUST-004573,55,Female,Marshall Islands,0.261,0.797,0.886,0.212,1,1,9
CUST-004574,45,Male,Northern Mariana Islands,0.723,0.512,0.623,0.34,2,0.253,3
CUST-004575,23,Male,Germany,0.897,0.217,0.208,0.628,0,0,4
CUST-004576,33,Female,Nepal,0.405,0.549,0.441,0.423,1,0.556,5
CUST-004577,33,Male,Iceland,0.623,0.515,0.517,0.355,2,0.307,5
CUST-004578,37,Female,New Zealand,0.442,0.583,0.562,0.516,1,0.578,3
CUST-004579,44,Other,India,0.374,0.626,0.719,0.402,1,0.764,10
CUST-004580,40,Male,Namibia,0.673,0.525,0.508,0.254,3,0.294,3
CUST-004581,24,Male,Brazil,0.897,0.28,0.292,0.884,0,0,2
CUST-004582,27,Female,Guernsey,0.755,0.402,0.335,0.787,0,0,3
CUST-004583,35,Female,Guinea,0.497,0.781,0.787,0.209,1,0.889,15
CUST-004584,62,Female,Tanzania,0.294,0.755,0.759,0.274,2,1,6
CUST-004585,38,Female,Kuwait,0.451,0.758,0.812,0.335,1,0.884,12
CUST-004586,27,Male,Niger,0.938,0.312,0.349,0.809,2,0,2
CUST-004587,29,Male,China,0.949,0.208,0.179,0.617,2,0,4
CUST-004588,37,Other,Suriname,0.484,0.785,0.766,0.305,1,0.899,8
CUST-004589,37,Female,Peru,0.41,0.646,0.529,0.56,1,0.67,3
CUST-004590,32,Male,Romania,0.721,0.673,0.42,0.375,3,0.447,6
CUST-004591,28,Male,South Georgia and the South Sandwich Islands,0.496,0.614,0.569,0.557,2,0.589,6
CUST-004592,46,Male,French Southern Territories,0.351,0.795,0.603,0.422,0,0.979,8
CUST-004593,44,Female,Uruguay,0.351,0.672,0.756,0.296,0,0.831,12
CUST-004594,30,Female,Nicaragua,0.788,0.29,0.105,0.898,2,0,3
CUST-004595,44,Male,Nauru,0.327,0.689,0.615,0.442,0,0.863,15
CUST-004596,45,Female,Belize,0.318,0.701,0.643,0.423,1,0.883,13
CUST-004597,37,Female,Peru,0.593,0.611,0.429,0.313,2,0.437,4
CUST-004598,52,Male,Burkina Faso,0.288,0.838,0.91,0.313,2,1,8
CUST-004599,23,Female,Germany,0.871,0.32,0.301,0.857,2,0,5
CUST-004600,51,Female,British Indian Ocean Territory (Chagos Archipelago),0.267,0.77,0.71,0.341,1,1,12
CUST-004601,50,Female,Dominican Republic,0.124,0.842,0.818,0.141,2,1,9
CUST-004602,38,Male,Gambia,0.351,0.659,0.695,0.305,1,0.815,10
CUST-004603,43,Female,Brazil,0.317,0.733,0.657,0.327,0,0.921,9
CUST-004604,39,Female,Cocos (Keeling) Islands,0.658,0.554,0.586,0.336,3,0.336,6
CUST-004605,50,Female,Holy See (Vatican City State),0.192,0.893,0.945,0.123,2,1,12
CUST-004606,54,Other,Puerto Rico,0.282,0.865,0.776,0.322,2,1,9
CUST-004607,42,Female,Cambodia,0.716,0.551,0.501,0.376,2,0.303,4
CUST-004608,30,Female,Malawi,0.9,0.324,0.105,0.887,0,0,5
CUST-004609,44,Female,Iceland,0.668,0.595,0.601,0.371,3,0.38,3
CUST-004610,29,Female,Italy,0.78,0.269,0.137,0.633,0,0,5
CUST-004611,48,Male,Nepal,0.269,0.864,0.777,0.209,2,1,9
CUST-004612,34,Female,Burundi,0.48,0.511,0.522,0.518,1,0.474,5
CUST-004613,40,Male,Morocco,0.351,0.669,0.764,0.353,0,0.827,15
CUST-004614,45,Female,Hungary,0.624,0.686,0.404,0.359,3,0.511,5
CUST-004615,45,Female,Jamaica,0.305,0.675,0.763,0.383,0,0.857,14
CUST-004616,60,Male,Colombia,0.161,0.805,0.811,0.341,1,1,8
CUST-004617,22,Male,Libyan Arab Jamahiriya,0.813,0.412,0.336,0.617,1,0,2
CUST-004618,34,Male,North Macedonia,0.741,0.551,0.471,0.328,3,0.291,5
CUST-004619,55,Male,Mauritania,0.178,0.876,0.823,0.337,2,1,11
CUST-004620,62,Male,Puerto Rico,0.167,0.817,0.867,0.218,2,1,7
CUST-004621,52,Female,Uruguay,0.238,0.944,0.701,0.326,2,1,6
CUST-004622,63,Female,Oman,0.29,0.906,0.871,0.14,2,1,7
CUST-004623,36,Female,Venezuela,0.539,0.529,0.478,0.465,2,0.465,3
CUST-004624,39,Female,China,0.598,0.668,0.573,0.547,2,0.603,6
CUST-004625,35,Male,Moldova,0.485,0.762,0.735,0.397,0,0.872,15
CUST-004626,28,Female,Chad,0.777,0.335,0.26,0.831,1,0,3
CUST-004627,46,Male,Liechtenstein,0.492,0.721,0.7,0.226,1,0.819,11
CUST-004628,60,Female,France,0.256,0.886,0.764,0.17,1,1,9
CUST-004629,44,Female,Burundi,0.313,0.622,0.648,0.37,1,0.79,8
CUST-004630,32,Male,Colombia,0.743,0.352,0.186,0.63,2,0,2
CUST-004631,46,Male,Germany,0.395,0.612,0.756,0.235,0,0.737,15
CUST-004632,36,Male,Tajikistan,0.313,0.643,0.812,0.277,0,0.815,10
CUST-004633,25,Female,Korea,0.82,0.258,0.308,0.73,2,0,3
CUST-004634,53,Female,Niger,0.12,0.751,0.874,0.268,2,1,10
CUST-004635,35,Male,Austria,0.674,0.614,0.475,0.38,2,0.401,3
CUST-004636,47,Other,Tonga,0.208,0.861,0.948,0.326,2,1,9
CUST-004637,42,Male,Guinea-Bissau,0.47,0.695,0.531,0.405,1,0.7,4
CUST-004638,33,Other,Zambia,0.651,0.577,0.508,0.287,3,0.367,3
CUST-004639,25,Female,Algeria,0.932,0.407,0.239,0.662,1,0,4
CUST-004640,42,Female,Libyan Arab Jamahiriya,0.549,0.699,0.577,0.506,2,0.665,6
CUST-004641,52,Male,Burkina Faso,0.196,0.811,0.837,0.294,1,1,11
CUST-004642,25,Male,Congo,0.945,0.245,0.212,0.837,2,0,2
CUST-004643,35,Female,Suriname,0.563,0.58,0.472,0.59,2,0.515,5
CUST-004644,25,Male,Hungary,0.811,0.352,0.169,0.853,2,0,4
CUST-004645,38,Female,Monaco,0.502,0.638,0.429,0.591,2,0.615,8
CUST-004646,47,Female,Madagascar,0.56,0.602,0.567,0.314,3,0.442,6
