booking_id,customer_id,hotel_id,hotel_name,hotel_region,booking_date,check_in_date,check_out_date,nights_stay,lead_time_days,guest_type,num_guests,room_type,total_amount,avg_daily_rate,season,loyalty_tier,booking_channel,payment_type,is_cancelled,special_request,promotion_applied,purpose_of_visit,customer_age,customer_gender
BKG-0013305,CUST-004915,H002,Cinnamon Lakeside Colombo,Colombo,3/13/2025,5/7/2025,5/12/2025,5,55,Couple,2,Suite,2701.9,540.38,Peak,Gold,Website,Card,0,Extra Bed,0,Business,47,Male
BKG-0013306,CUST-003522,H001,Cinnamon Grand Colombo,Colombo,11/23/2025,2/3/2026,2/8/2026,5,72,Couple,2,Suite,2983.7,596.74,Peak,Gold,Website,Card,0,Sea View,0,Business,49,Male
BKG-0013307,CUST-001887,H002,Cinnamon Lakeside Colombo,Colombo,1/30/2026,3/4/2026,3/12/2026,8,33,Family,5,Family Room,2035.76,254.47,Off-Peak,Platinum,Website,Cash,0,Quiet Room,0,Leisure,56,Female
BKG-0013308,CUST-000166,H002,Cinnamon Lakeside Colombo,Colombo,3/19/2026,5/13/2026,5/18/2026,5,55,Couple,2,Suite,3047.25,609.45,Holiday,Gold,Website,Card,0,High Floor,0,Leisure,59,Female
BKG-0013309,CUST-004359,H002,Cinnamon Lakeside Colombo,Colombo,4/28/2025,6/22/2025,6/29/2025,7,55,Couple,2,Deluxe,1227.87,175.41,Off-Peak,Gold,Website,Card,0,None,1,Leisure,37,Female
BKG-0013310,CUST-002545,H007,Cinnamon Wild Yala,Safari,12/25/2025,3/18/2026,3/23/2026,5,83,Family,5,Family Room,1872,374.4,Holiday,Silver,Mobile App,Card,0,None,0,Business,39,Male
BKG-0013311,CUST-003316,H004,Cinnamon Bentota Beach,South Coast,11/30/2024,2/1/2025,2/4/2025,3,63,Family,3,Deluxe,418.74,139.58,Off-Peak,Silver,Website,Card,0,Extra Bed,1,Event,42,Male
BKG-0013312,CUST-003135,H001,Cinnamon Grand Colombo,Colombo,8/28/2025,10/28/2025,11/1/2025,4,61,Couple,2,Deluxe,959.92,239.98,Shoulder,Platinum,Mobile App,Online,0,Extra Bed,1,Event,47,Female
BKG-0013313,CUST-001757,H001,Cinnamon Grand Colombo,Colombo,1/5/2026,3/25/2026,3/31/2026,6,79,Couple,2,Suite,2596.98,432.83,Shoulder,Gold,Travel Agent,Online,0,High Floor,0,Leisure,53,Male
BKG-0013314,CUST-004706,H002,Cinnamon Lakeside Colombo,Colombo,2/14/2025,3/30/2025,4/5/2025,6,44,Couple,2,Deluxe,2118.78,353.13,Holiday,Gold,Travel Agent,Card,0,Extra Bed,0,Business,40,Male
BKG-0013315,CUST-000027,H007,Cinnamon Wild Yala,Safari,7/2/2025,9/15/2025,9/17/2025,2,75,Couple,2,Deluxe,550.78,275.39,Peak,Silver,Website,Card,0,None,0,Business,36,Female
BKG-0013316,CUST-001968,H003,Cinnamon Red Colombo,Colombo,1/16/2026,3/20/2026,3/24/2026,4,63,Group,6,Family Room,1037.44,259.36,Holiday,Silver,Website,Cash,0,None,0,Adventure,32,Other
BKG-0013317,CUST-002159,H002,Cinnamon Lakeside Colombo,Colombo,12/29/2024,2/24/2025,2/28/2025,4,57,Family,5,Family Room,1013.48,253.37,Shoulder,Platinum,Travel Agent,Card,0,High Floor,1,Culture,52,Female
BKG-0013318,CUST-004458,H006,Cinnamon Citadel Kandy,Kandy,4/18/2025,6/8/2025,6/12/2025,4,51,Family,3,Deluxe,548.84,137.21,Off-Peak,None,Mobile App,Card,0,None,0,Leisure,42,Female
BKG-0013319,CUST-004978,H002,Cinnamon Lakeside Colombo,Colombo,11/27/2024,2/27/2025,3/5/2025,6,92,Couple,2,Deluxe,1981.56,330.26,Peak,Gold,Website,Card,0,High Floor,0,Culture,60,Female
BKG-0013320,CUST-002568,H001,Cinnamon Grand Colombo,Colombo,10/31/2025,1/25/2026,1/29/2026,4,86,Couple,2,Suite,1479.44,369.86,Off-Peak,Platinum,Website,Card,0,High Floor,0,Business,47,Female
BKG-0013321,CUST-001005,H003,Cinnamon Red Colombo,Colombo,4/30/2025,5/5/2025,5/7/2025,2,5,Family,3,Standard,294.52,147.26,Peak,None,Website,Card,0,None,0,Adventure,28,Male
BKG-0013322,CUST-002543,H001,Cinnamon Grand Colombo,Colombo,12/17/2025,3/1/2026,3/3/2026,2,74,Solo,1,Suite,722.56,361.28,Off-Peak,Platinum,Website,Online,0,None,0,Leisure,37,Male
BKG-0013323,CUST-003686,H002,Cinnamon Lakeside Colombo,Colombo,3/14/2026,4/30/2026,5/4/2026,4,47,Family,3,Suite,2085.44,521.36,Holiday,Silver,Mobile App,Card,0,None,1,Event,40,Male
BKG-0013324,CUST-002873,H004,Cinnamon Bentota Beach,South Coast,2/17/2026,5/5/2026,5/7/2026,2,77,Family,3,Deluxe,392.32,196.16,Shoulder,None,Website,Card,0,None,0,Leisure,42,Male
BKG-0013325,CUST-004870,H006,Cinnamon Citadel Kandy,Kandy,3/18/2026,5/28/2026,5/30/2026,2,71,Family,4,Standard,214.76,107.38,Off-Peak,None,Mobile App,Card,0,Extra Bed,0,Event,42,Male
BKG-0013326,CUST-002433,H002,Cinnamon Lakeside Colombo,Colombo,5/15/2026,8/10/2026,8/15/2026,5,87,Solo,1,Suite,2412.65,482.53,Holiday,Gold,Travel Agent,Online,0,Late Check-in,1,Leisure,39,Female
BKG-0013327,CUST-003064,H001,Cinnamon Grand Colombo,Colombo,1/20/2025,4/12/2025,4/15/2025,3,82,Solo,1,Suite,1424.31,474.77,Peak,Platinum,Travel Agent,Online,0,Late Check-in,1,Leisure,42,Female
BKG-0013328,CUST-002319,H001,Cinnamon Grand Colombo,Colombo,1/26/2026,4/12/2026,4/20/2026,8,76,Family,5,Family Room,2155.36,269.42,Off-Peak,Platinum,Mobile App,Card,0,Quiet Room,0,Relaxation,56,Male
BKG-0013329,CUST-003432,H005,Cinnamon Bey Beruwala,West Coast,12/22/2025,1/16/2026,1/19/2026,3,25,Family,4,Standard,333.75,111.25,Shoulder,None,Website,Cash,0,None,1,Leisure,25,Female
BKG-0013330,CUST-003981,H002,Cinnamon Lakeside Colombo,Colombo,4/21/2025,7/8/2025,7/15/2025,7,78,Couple,2,Suite,2262.05,323.15,Off-Peak,Platinum,Website,Card,0,Extra Bed,0,Leisure,47,Male
BKG-0013331,CUST-002538,H002,Cinnamon Lakeside Colombo,Colombo,12/9/2025,1/29/2026,2/3/2026,5,51,Couple,2,Suite,1760.2,352.04,Off-Peak,Gold,Mobile App,Cash,0,High Floor,0,Leisure,43,Female
BKG-0013332,CUST-003756,H003,Cinnamon Red Colombo,Colombo,5/8/2025,6/22/2025,6/23/2025,1,45,Family,3,Standard,142.86,142.86,Peak,None,Mobile App,Online,0,Extra Bed,0,Business,26,Male
BKG-0013333,CUST-004153,H004,Cinnamon Bentota Beach,South Coast,4/12/2025,6/21/2025,6/24/2025,3,70,Couple,2,Deluxe,498.24,166.08,Off-Peak,Silver,Mobile App,Card,0,None,0,Event,38,Female
BKG-0013334,CUST-002400,H002,Cinnamon Lakeside Colombo,Colombo,6/22/2025,10/7/2025,10/13/2025,6,107,Family,5,Family Room,1512.18,252.03,Off-Peak,Platinum,Website,Card,0,Sea View,0,Relaxation,56,Male
BKG-0013335,CUST-004776,H002,Cinnamon Lakeside Colombo,Colombo,10/17/2025,1/11/2026,1/16/2026,5,86,Couple,2,Deluxe,1036.75,207.35,Off-Peak,Platinum,Website,Card,0,None,0,Business,36,Male
BKG-0013336,CUST-003993,H001,Cinnamon Grand Colombo,Colombo,3/25/2025,5/31/2025,6/7/2025,7,67,Family,5,Family Room,1881.39,268.77,Off-Peak,Gold,Travel Agent,Card,0,High Floor,0,Leisure,45,Female
BKG-0013337,CUST-001074,H003,Cinnamon Red Colombo,Colombo,1/30/2026,1/30/2026,1/31/2026,1,0,Couple,2,Standard,133.36,133.36,Holiday,None,Travel Agent,Card,0,None,1,Leisure,29,Female
BKG-0013338,CUST-001734,H002,Cinnamon Lakeside Colombo,Colombo,11/26/2024,1/24/2025,1/25/2025,1,59,Couple,2,Deluxe,245.4,245.4,Shoulder,Silver,Website,Card,0,None,0,Leisure,37,Male
BKG-0013339,CUST-003057,H006,Cinnamon Citadel Kandy,Kandy,9/20/2025,11/8/2025,11/10/2025,2,49,Family,5,Family Room,328.58,164.29,Off-Peak,None,Website,Online,0,Extra Bed,0,Event,39,Male
BKG-0013340,CUST-004281,H002,Cinnamon Lakeside Colombo,Colombo,7/27/2025,11/6/2025,11/10/2025,4,102,Couple,2,Deluxe,1016.8,254.2,Shoulder,Platinum,Travel Agent,Card,0,High Floor,0,Relaxation,57,Female
BKG-0013341,CUST-001474,H002,Cinnamon Lakeside Colombo,Colombo,8/28/2025,11/27/2025,12/2/2025,5,91,Family,3,Suite,2045.3,409.06,Shoulder,Gold,Travel Agent,Online,0,Late Check-in,0,Leisure,52,Female
BKG-0013342,CUST-002191,H007,Cinnamon Wild Yala,Safari,3/29/2025,7/6/2025,7/10/2025,4,99,Group,9,Family Room,1538.76,384.69,Holiday,None,Mobile App,Cash,0,Extra Bed,0,Leisure,46,Female
BKG-0013343,CUST-004812,H001,Cinnamon Grand Colombo,Colombo,1/16/2026,4/14/2026,4/15/2026,1,88,Couple,2,Suite,447.31,447.31,Shoulder,Gold,Website,Card,0,High Floor,0,Relaxation,61,Male
BKG-0013344,CUST-000278,H001,Cinnamon Grand Colombo,Colombo,3/28/2025,5/18/2025,5/24/2025,6,51,Couple,2,Standard,1165.98,194.33,Shoulder,Gold,Website,Online,0,Extra Bed,0,Business,46,Female
BKG-0013345,CUST-003451,H002,Cinnamon Lakeside Colombo,Colombo,1/2/2026,3/20/2026,3/27/2026,7,77,Family,4,Suite,3781.19,540.17,Peak,Gold,Travel Agent,Card,0,Late Check-in,0,Relaxation,57,Female
BKG-0013346,CUST-003601,H001,Cinnamon Grand Colombo,Colombo,4/30/2025,7/26/2025,8/1/2025,6,87,Family,3,Deluxe,2084.04,347.34,Peak,Gold,Travel Agent,Card,0,Sea View,0,Leisure,52,Female
BKG-0013347,CUST-000200,H003,Cinnamon Red Colombo,Colombo,4/21/2025,4/23/2025,4/25/2025,2,2,Family,5,Family Room,293.1,146.55,Off-Peak,None,Website,Card,0,None,0,Business,24,Male
BKG-0013348,CUST-001620,H006,Cinnamon Citadel Kandy,Kandy,1/24/2026,3/24/2026,3/26/2026,2,59,Group,7,Family Room,525.7,262.85,Peak,None,Travel Agent,Cash,0,None,0,Adventure,32,Male
BKG-0013349,CUST-001265,H001,Cinnamon Grand Colombo,Colombo,9/15/2025,11/11/2025,11/14/2025,3,57,Solo,1,Suite,1671.27,557.09,Peak,Platinum,Mobile App,Online,0,None,0,Leisure,36,Female
BKG-0013350,CUST-002535,H002,Cinnamon Lakeside Colombo,Colombo,2/3/2026,4/27/2026,5/2/2026,5,83,Couple,2,Suite,1759.2,351.84,Off-Peak,Gold,Travel Agent,Cash,0,Sea View,0,Business,50,Male
BKG-0013351,CUST-001596,H002,Cinnamon Lakeside Colombo,Colombo,8/1/2025,10/15/2025,10/23/2025,8,75,Family,5,Family Room,3011.2,376.4,Peak,Platinum,Travel Agent,Online,0,Late Check-in,0,Leisure,50,Female
BKG-0013352,CUST-000295,H002,Cinnamon Lakeside Colombo,Colombo,12/24/2024,2/24/2025,2/27/2025,3,62,Couple,2,Suite,887.07,295.69,Off-Peak,Gold,Website,Cash,1,Sea View,1,Event,50,Female
BKG-0013353,CUST-001281,H002,Cinnamon Lakeside Colombo,Colombo,9/27/2025,12/15/2025,12/22/2025,7,79,Family,3,Suite,3693.13,527.59,Peak,Gold,Travel Agent,Card,0,High Floor,0,Leisure,45,Male
BKG-0013354,CUST-000631,H006,Cinnamon Citadel Kandy,Kandy,7/17/2025,9/29/2025,10/4/2025,5,74,Family,3,Deluxe,856.9,171.38,Shoulder,None,Website,Card,0,Extra Bed,0,Leisure,45,Female
BKG-0013355,CUST-001975,H002,Cinnamon Lakeside Colombo,Colombo,3/2/2025,6/5/2025,6/7/2025,2,95,Family,4,Suite,808.54,404.27,Shoulder,Platinum,Website,Card,0,Late Check-in,0,Relaxation,51,Female
BKG-0013356,CUST-001257,H003,Cinnamon Red Colombo,Colombo,8/31/2025,10/1/2025,10/3/2025,2,31,Solo,1,Standard,290.56,145.28,Peak,None,Mobile App,Online,0,None,0,Business,26,Female
BKG-0013357,CUST-000735,H001,Cinnamon Grand Colombo,Colombo,4/20/2026,6/28/2026,7/4/2026,6,69,Family,3,Deluxe,2202.24,367.04,Peak,Gold,Travel Agent,Card,0,High Floor,0,Leisure,54,Female
BKG-0013358,CUST-003635,H001,Cinnamon Grand Colombo,Colombo,3/22/2026,6/1/2026,6/8/2026,7,71,Couple,2,Suite,2712.78,387.54,Off-Peak,Gold,Travel Agent,Online,0,Late Check-in,0,Business,46,Female
BKG-0013359,CUST-004512,H005,Cinnamon Bey Beruwala,West Coast,11/19/2024,1/6/2025,1/8/2025,2,48,Group,6,Family Room,397.28,198.64,Shoulder,Silver,Website,Card,0,None,0,Business,43,Female
BKG-0013360,CUST-003683,H005,Cinnamon Bey Beruwala,West Coast,1/17/2025,2/2/2025,2/3/2025,1,16,Couple,2,Standard,186.54,186.54,Holiday,None,Mobile App,Card,0,None,0,Leisure,22,Male
BKG-0013361,CUST-004719,H002,Cinnamon Lakeside Colombo,Colombo,2/17/2025,5/14/2025,5/20/2025,6,86,Couple,2,Suite,3154.32,525.72,Peak,Gold,Mobile App,Online,0,Sea View,0,Relaxation,58,Female
BKG-0013362,CUST-001836,H004,Cinnamon Bentota Beach,South Coast,2/2/2026,3/12/2026,3/14/2026,2,38,Couple,2,Deluxe,345.94,172.97,Shoulder,Silver,Mobile App,Online,0,Extra Bed,1,Event,29,Other
BKG-0013363,CUST-004465,H004,Cinnamon Bentota Beach,South Coast,9/30/2025,12/4/2025,12/8/2025,4,65,Group,6,Family Room,800.8,200.2,Off-Peak,Silver,Website,Cash,0,None,0,Leisure,47,Male
BKG-0013364,CUST-000265,H002,Cinnamon Lakeside Colombo,Colombo,7/12/2025,9/21/2025,9/26/2025,5,71,Couple,2,Suite,1616,323.2,Off-Peak,Gold,Travel Agent,Card,0,Quiet Room,0,Business,49,Male
BKG-0013365,CUST-003109,H004,Cinnamon Bentota Beach,South Coast,2/18/2025,4/23/2025,4/25/2025,2,64,Couple,2,Standard,261.12,130.56,Off-Peak,None,Website,Online,0,Extra Bed,0,Leisure,39,Female
BKG-0013366,CUST-004896,H006,Cinnamon Citadel Kandy,Kandy,6/19/2025,7/24/2025,7/27/2025,3,35,Family,3,Standard,372.45,124.15,Shoulder,None,Website,Online,0,None,0,Leisure,34,Male
BKG-0013367,CUST-000850,H005,Cinnamon Bey Beruwala,West Coast,4/14/2026,6/5/2026,6/8/2026,3,52,Couple,2,Deluxe,375.66,125.22,Off-Peak,None,Mobile App,Cash,0,None,1,Adventure,31,Male
BKG-0013368,CUST-003511,H005,Cinnamon Bey Beruwala,West Coast,12/15/2025,1/29/2026,2/2/2026,4,45,Group,8,Family Room,1049.08,262.27,Peak,None,Walk-in,Cash,1,None,0,Leisure,42,Male
BKG-0013369,CUST-004060,H003,Cinnamon Red Colombo,Colombo,4/1/2025,5/27/2025,5/30/2025,3,56,Couple,2,Standard,425.34,141.78,Peak,Silver,Walk-in,Cash,0,None,0,Business,35,Male
BKG-0013370,CUST-000694,H002,Cinnamon Lakeside Colombo,Colombo,5/30/2025,7/19/2025,7/22/2025,3,50,Solo,1,Suite,1199.49,399.83,Shoulder,Platinum,Website,Card,0,None,0,Leisure,48,Male
BKG-0013371,CUST-002388,H002,Cinnamon Lakeside Colombo,Colombo,9/29/2025,11/27/2025,12/2/2025,5,59,Couple,2,Suite,1983.3,396.66,Shoulder,Platinum,Mobile App,Cash,0,Late Check-in,0,Event,49,Male
BKG-0013372,CUST-000839,H002,Cinnamon Lakeside Colombo,Colombo,2/7/2025,3/27/2025,4/1/2025,5,48,Couple,2,Deluxe,1637.1,327.42,Peak,Gold,Website,Card,0,None,0,Business,49,Male
BKG-0013373,CUST-002198,H005,Cinnamon Bey Beruwala,West Coast,1/20/2025,3/6/2025,3/8/2025,2,45,Solo,1,Standard,248.64,124.32,Shoulder,None,Mobile App,Online,0,Extra Bed,0,Adventure,25,Female
BKG-0013374,CUST-001777,H005,Cinnamon Bey Beruwala,West Coast,12/31/2024,2/5/2025,2/8/2025,3,36,Family,4,Standard,342.42,114.14,Off-Peak,None,Mobile App,Online,0,Extra Bed,0,Business,30,Male
BKG-0013375,CUST-000288,H001,Cinnamon Grand Colombo,Colombo,2/13/2025,5/14/2025,5/17/2025,3,90,Couple,2,Suite,1644.48,548.16,Peak,Platinum,Website,Card,0,Late Check-in,0,Relaxation,60,Male
BKG-0013376,CUST-000178,H007,Cinnamon Wild Yala,Safari,4/20/2026,7/10/2026,7/15/2026,5,81,Group,7,Family Room,1982.7,396.54,Holiday,Silver,Mobile App,Online,0,None,0,Leisure,48,Female
BKG-0013377,CUST-002445,H003,Cinnamon Red Colombo,Colombo,12/27/2024,3/8/2025,3/13/2025,5,71,Family,3,Deluxe,971.25,194.25,Peak,None,Website,Online,0,Extra Bed,0,Event,40,Male
BKG-0013378,CUST-004593,H001,Cinnamon Grand Colombo,Colombo,10/8/2025,11/30/2025,12/3/2025,3,53,Solo,1,Suite,1750.95,583.65,Peak,Platinum,Travel Agent,Card,0,None,0,Business,44,Female
BKG-0013379,CUST-001365,H002,Cinnamon Lakeside Colombo,Colombo,1/10/2026,2/18/2026,2/22/2026,4,39,Couple,2,Suite,2052.04,513.01,Holiday,Gold,Travel Agent,Cash,0,Quiet Room,1,Event,45,Female
BKG-0013380,CUST-000129,H003,Cinnamon Red Colombo,Colombo,11/12/2025,11/28/2025,11/30/2025,2,16,Couple,2,Standard,186.52,93.26,Off-Peak,None,Website,Cash,1,None,0,Leisure,31,Male
BKG-0013381,CUST-000097,H002,Cinnamon Lakeside Colombo,Colombo,8/25/2025,10/8/2025,10/13/2025,5,44,Couple,2,Suite,2571.55,514.31,Peak,Gold,Travel Agent,Cash,0,High Floor,0,Business,36,Other
BKG-0013382,CUST-001630,H002,Cinnamon Lakeside Colombo,Colombo,3/25/2026,6/1/2026,6/7/2026,6,68,Couple,2,Deluxe,1800.72,300.12,Peak,Gold,Website,Card,0,Sea View,0,Business,38,Male
BKG-0013383,CUST-000955,H007,Cinnamon Wild Yala,Safari,8/5/2025,10/3/2025,10/5/2025,2,59,Family,4,Deluxe,478.64,239.32,Peak,None,Mobile App,Card,0,Extra Bed,1,Leisure,40,Female
BKG-0013384,CUST-004989,H003,Cinnamon Red Colombo,Colombo,2/8/2026,3/7/2026,3/8/2026,1,27,Couple,2,Standard,92.38,92.38,Shoulder,None,Website,Card,0,Extra Bed,1,Business,26,Male
BKG-0013385,CUST-001359,H007,Cinnamon Wild Yala,Safari,7/27/2025,9/29/2025,10/3/2025,4,64,Family,4,Standard,518.44,129.61,Off-Peak,Silver,Mobile App,Card,0,Extra Bed,0,Leisure,43,Male
BKG-0013386,CUST-004189,H002,Cinnamon Lakeside Colombo,Colombo,10/6/2025,12/10/2025,12/15/2025,5,65,Couple,2,Deluxe,1507.6,301.52,Peak,Gold,Mobile App,Cash,0,None,0,Business,44,Female
BKG-0013387,CUST-000051,H006,Cinnamon Citadel Kandy,Kandy,2/28/2026,3/17/2026,3/18/2026,1,17,Family,5,Family Room,263.44,263.44,Peak,None,Mobile App,Online,0,None,0,Business,26,Other
BKG-0013388,CUST-000807,H001,Cinnamon Grand Colombo,Colombo,1/22/2025,5/2/2025,5/9/2025,7,100,Couple,2,Deluxe,1865.22,266.46,Shoulder,Platinum,Website,Online,0,Quiet Room,0,Business,39,Other
BKG-0013389,CUST-000834,H006,Cinnamon Citadel Kandy,Kandy,9/4/2025,10/23/2025,10/28/2025,5,49,Family,5,Family Room,888.25,177.65,Off-Peak,None,Mobile App,Cash,0,None,0,Leisure,42,Male
BKG-0013390,CUST-002480,H001,Cinnamon Grand Colombo,Colombo,10/8/2025,12/30/2025,1/5/2026,6,83,Solo,1,Suite,2325.24,387.54,Shoulder,Platinum,Website,Card,0,Late Check-in,1,Business,38,Female
BKG-0013391,CUST-002304,H003,Cinnamon Red Colombo,Colombo,1/17/2026,3/19/2026,3/22/2026,3,61,Couple,2,Deluxe,576.27,192.09,Peak,None,Website,Online,1,None,0,Event,40,Female
BKG-0013392,CUST-003598,H001,Cinnamon Grand Colombo,Colombo,4/9/2026,7/2/2026,7/8/2026,6,84,Family,5,Family Room,1561.8,260.3,Off-Peak,Platinum,Mobile App,Card,0,Quiet Room,0,Relaxation,61,Female
BKG-0013393,CUST-000500,H001,Cinnamon Grand Colombo,Colombo,3/29/2026,6/9/2026,6/14/2026,5,72,Couple,2,Suite,3319.55,663.91,Holiday,Gold,Travel Agent,Cash,0,None,0,Event,46,Male
BKG-0013394,CUST-004599,H003,Cinnamon Red Colombo,Colombo,12/8/2024,1/5/2025,1/6/2025,1,28,Family,3,Standard,97.3,97.3,Off-Peak,None,Website,Cash,0,None,0,Business,23,Female
BKG-0013395,CUST-001799,H002,Cinnamon Lakeside Colombo,Colombo,1/9/2026,3/5/2026,3/11/2026,6,55,Couple,2,Suite,1710,285,Off-Peak,Gold,Mobile App,Cash,0,Quiet Room,1,Leisure,50,Female
BKG-0013396,CUST-000257,H001,Cinnamon Grand Colombo,Colombo,7/7/2025,9/11/2025,9/16/2025,5,66,Couple,2,Deluxe,1306.7,261.34,Shoulder,Gold,Mobile App,Card,0,None,0,Leisure,41,Female
BKG-0013397,CUST-001936,H001,Cinnamon Grand Colombo,Colombo,9/19/2025,11/12/2025,11/16/2025,4,54,Solo,1,Suite,2396.92,599.23,Peak,Gold,Website,Card,0,Late Check-in,0,Business,39,Male
BKG-0013398,CUST-000328,H004,Cinnamon Bentota Beach,South Coast,10/20/2025,12/6/2025,12/9/2025,3,47,Group,5,Family Room,634.35,211.45,Off-Peak,None,Website,Cash,0,None,0,Business,42,Female
BKG-0013399,CUST-003614,H007,Cinnamon Wild Yala,Safari,11/27/2024,2/15/2025,2/17/2025,2,80,Family,4,Standard,267.32,133.66,Off-Peak,Silver,Walk-in,Card,0,Extra Bed,0,Event,39,Female
BKG-0013400,CUST-002017,H005,Cinnamon Bey Beruwala,West Coast,4/25/2025,4/25/2025,4/28/2025,3,0,Couple,2,Standard,608.73,202.91,Holiday,None,Travel Agent,Card,0,Extra Bed,0,Leisure,27,Male
BKG-0013401,CUST-003452,H006,Cinnamon Citadel Kandy,Kandy,7/15/2025,8/19/2025,8/20/2025,1,35,Solo,1,Standard,110.8,110.8,Off-Peak,None,Website,Card,1,None,0,Event,24,Male
BKG-0013402,CUST-003056,H003,Cinnamon Red Colombo,Colombo,11/24/2024,12/18/2024,12/19/2024,1,24,Family,5,Family Room,149.89,149.89,Shoulder,None,Mobile App,Card,0,Extra Bed,1,Leisure,24,Female
BKG-0013403,CUST-002416,H003,Cinnamon Red Colombo,Colombo,8/23/2025,10/13/2025,10/14/2025,1,51,Family,3,Standard,115.02,115.02,Shoulder,Silver,Mobile App,Cash,0,None,0,Leisure,31,Male
BKG-0013404,CUST-002329,H005,Cinnamon Bey Beruwala,West Coast,6/9/2025,9/5/2025,9/8/2025,3,88,Family,4,Standard,276.12,92.04,Off-Peak,Silver,Website,Online,0,None,1,Leisure,35,Male
BKG-0013405,CUST-003504,H006,Cinnamon Citadel Kandy,Kandy,5/29/2025,8/30/2025,9/2/2025,3,93,Group,7,Family Room,768.84,256.28,Peak,None,Website,Card,0,None,0,Leisure,44,Male
BKG-0013406,CUST-002611,H005,Cinnamon Bey Beruwala,West Coast,5/2/2026,7/5/2026,7/7/2026,2,64,Group,8,Family Room,338.88,169.44,Off-Peak,None,Walk-in,Cash,0,None,0,Business,43,Other
BKG-0013407,CUST-003581,H007,Cinnamon Wild Yala,Safari,3/25/2026,6/17/2026,6/20/2026,3,84,Family,3,Deluxe,839.04,279.68,Peak,None,Mobile App,Card,0,None,0,Event,44,Male
BKG-0013408,CUST-002909,H002,Cinnamon Lakeside Colombo,Colombo,3/21/2025,6/9/2025,6/14/2025,5,80,Solo,1,Deluxe,1077.6,215.52,Off-Peak,Gold,Website,Cash,0,None,0,Event,41,Male
BKG-0013409,CUST-002998,H005,Cinnamon Bey Beruwala,West Coast,1/17/2026,2/3/2026,2/4/2026,1,17,Solo,1,Standard,128.24,128.24,Shoulder,None,Website,Online,0,None,0,Business,27,Female
BKG-0013410,CUST-000698,H007,Cinnamon Wild Yala,Safari,5/1/2025,7/8/2025,7/9/2025,1,68,Couple,2,Deluxe,158.83,158.83,Off-Peak,Silver,Mobile App,Card,0,None,1,Event,33,Male
BKG-0013411,CUST-003015,H002,Cinnamon Lakeside Colombo,Colombo,8/9/2025,10/30/2025,11/5/2025,6,82,Couple,2,Suite,1779.54,296.59,Off-Peak,Platinum,Travel Agent,Online,0,None,1,Event,50,Male
BKG-0013412,CUST-001474,H002,Cinnamon Lakeside Colombo,Colombo,9/10/2025,1/5/2026,1/13/2026,8,117,Family,3,Suite,3050.24,381.28,Shoulder,Gold,Website,Card,0,Sea View,0,Relaxation,52,Female
BKG-0013413,CUST-004391,H002,Cinnamon Lakeside Colombo,Colombo,4/4/2025,7/5/2025,7/10/2025,5,92,Family,4,Deluxe,1649.95,329.99,Peak,Gold,Travel Agent,Cash,0,High Floor,0,Leisure,62,Female
BKG-0013414,CUST-004864,H001,Cinnamon Grand Colombo,Colombo,3/1/2025,5/12/2025,5/15/2025,3,72,Couple,2,Suite,1276.89,425.63,Shoulder,Platinum,Travel Agent,Cash,0,Sea View,0,Culture,58,Female
BKG-0013415,CUST-003028,H006,Cinnamon Citadel Kandy,Kandy,1/3/2026,2/18/2026,2/19/2026,1,46,Family,3,Standard,161.72,161.72,Peak,None,Mobile App,Card,0,None,0,Leisure,24,Male
BKG-0013416,CUST-000603,H001,Cinnamon Grand Colombo,Colombo,2/6/2026,4/1/2026,4/6/2026,5,54,Solo,1,Deluxe,1302.25,260.45,Shoulder,Gold,Travel Agent,Online,0,None,0,Business,49,Female
BKG-0013417,CUST-003801,H001,Cinnamon Grand Colombo,Colombo,3/23/2026,5/12/2026,5/16/2026,4,50,Couple,2,Deluxe,1683.28,420.82,Holiday,Gold,Website,Cash,0,High Floor,0,Culture,61,Male
BKG-0013418,CUST-004173,H002,Cinnamon Lakeside Colombo,Colombo,11/25/2024,2/13/2025,2/17/2025,4,80,Couple,2,Deluxe,860.48,215.12,Off-Peak,Silver,Website,Card,0,Late Check-in,0,Event,48,Male
BKG-0013419,CUST-000710,H003,Cinnamon Red Colombo,Colombo,4/20/2026,5/27/2026,5/28/2026,1,37,Family,5,Family Room,142.43,142.43,Off-Peak,None,Website,Card,0,None,0,Business,29,Male
BKG-0013420,CUST-004112,H002,Cinnamon Lakeside Colombo,Colombo,1/18/2025,4/4/2025,4/10/2025,6,76,Couple,2,Suite,3142.08,523.68,Peak,Platinum,Website,Cash,0,Extra Bed,0,Business,42,Male
BKG-0013421,CUST-004162,H002,Cinnamon Lakeside Colombo,Colombo,12/15/2024,1/19/2025,1/23/2025,4,35,Solo,1,Deluxe,995.96,248.99,Shoulder,Gold,Website,Card,0,High Floor,0,Leisure,50,Male
BKG-0013422,CUST-000004,H002,Cinnamon Lakeside Colombo,Colombo,3/1/2026,5/22/2026,5/27/2026,5,82,Family,3,Suite,2037.85,407.57,Shoulder,Gold,Travel Agent,Cash,0,Quiet Room,0,Relaxation,62,Female
BKG-0013423,CUST-001157,H001,Cinnamon Grand Colombo,Colombo,12/12/2024,3/22/2025,3/30/2025,8,100,Couple,2,Suite,3681.84,460.23,Shoulder,Platinum,Website,Card,0,None,0,Business,35,Male
