feedback_id,customer_id,hotel_id,hotel_name,stay_date,overall_rating,cleanliness_rating,service_rating,room_comfort_rating,staff_friendliness,value_for_money,location_rating,food_quality_rating,wifi_quality_rating,noise_level_rating,response_time_rating,would_recommend,purpose_of_visit,experience_recommendation
FDB-0012513,CUST-004157,H006,Cinnamon Citadel Kandy,7/15/2025,4,4,4,4,4,3,4,3,3,2,4,1,Business,
FDB-0013946,CUST-004597,H007,Cinnamon Wild Yala,7/15/2025,4,4,4,3,4,3,4,3,4,4,4,1,Business,
FDB-0014534,CUST-004784,H003,Cinnamon Red Colombo,7/15/2025,4,4,4,3,4,3,4,4,4,3,4,1,Business,
FDB-0003133,CUST-001073,H003,Cinnamon Red Colombo,7/15/2025,3,3,2,3,2,3,4,2,3,3,2,0,Leisure,
FDB-0006608,CUST-002199,H006,Cinnamon Citadel Kandy,7/15/2025,3,3,2,3,2,3,4,3,3,4,2,0,Relaxation,
FDB-0006931,CUST-002308,H003,Cinnamon Red Colombo,7/15/2025,3,3,3,3,3,4,4,3,3,4,3,0,Relaxation,
FDB-0014190,CUST-004676,H003,Cinnamon Red Colombo,7/15/2025,3,3,2,3,2,4,4,3,4,3,2,0,Relaxation,
FDB-0004140,CUST-001388,H001,Cinnamon Grand Colombo,7/16/2025,4,4,4,3,4,4,4,4,4,3,4,1,Culture,
FDB-0004351,CUST-001465,H002,Cinnamon Lakeside Colombo,7/16/2025,4,4,4,3,4,3,4,4,4,3,4,1,Leisure,
FDB-0014750,CUST-004856,H001,Cinnamon Grand Colombo,7/16/2025,4,4,4,4,4,4,4,3,4,4,4,1,Leisure,
FDB-0015070,CUST-004962,H001,Cinnamon Grand Colombo,7/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0000354,CUST-000124,H006,Cinnamon Citadel Kandy,7/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,"Every detail is carefully considered, from spotless rooms to fresh and delicious meals."
FDB-0001362,CUST-000461,H006,Cinnamon Citadel Kandy,7/16/2025,4,4,4,4,4,3,4,4,4,3,4,1,Business,
FDB-0002909,CUST-001005,H003,Cinnamon Red Colombo,7/16/2025,4,4,4,4,4,4,4,4,3,4,4,1,Leisure,
FDB-0003888,CUST-001314,H006,Cinnamon Citadel Kandy,7/16/2025,4,4,4,4,4,3,4,3,4,3,4,1,Business,
FDB-0007715,CUST-002577,H006,Cinnamon Citadel Kandy,7/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0009136,CUST-003059,H003,Cinnamon Red Colombo,7/16/2025,4,4,4,4,4,3,4,4,4,3,4,1,Event,
FDB-0011077,CUST-003693,H003,Cinnamon Red Colombo,7/16/2025,4,4,4,4,4,3,4,4,4,2,4,1,Relaxation,
FDB-0014334,CUST-004721,H003,Cinnamon Red Colombo,7/16/2025,4,4,4,4,4,3,5,3,3,4,4,1,Business,
FDB-0001119,CUST-000385,H001,Cinnamon Grand Colombo,7/16/2025,4,4,3,3,3,3,5,4,3,4,3,1,Business,
FDB-0003585,CUST-001222,H002,Cinnamon Lakeside Colombo,7/16/2025,3,3,3,3,3,4,4,3,5,3,3,0,Leisure,
FDB-0004361,CUST-001467,H002,Cinnamon Lakeside Colombo,7/16/2025,4,4,4,4,4,3,4,3,3,3,4,1,Business,
FDB-0004544,CUST-001529,H001,Cinnamon Grand Colombo,7/16/2025,4,4,4,4,4,4,4,3,5,3,4,1,Leisure,
FDB-0004588,CUST-001543,H002,Cinnamon Lakeside Colombo,7/16/2025,4,4,4,3,4,3,4,3,5,4,4,1,Relaxation,
FDB-0006126,CUST-002035,H001,Cinnamon Grand Colombo,7/16/2025,4,4,4,4,4,3,4,3,4,4,4,1,Leisure,
FDB-0006613,CUST-002201,H001,Cinnamon Grand Colombo,7/16/2025,4,4,4,4,4,3,4,4,2,3,4,1,Leisure,
FDB-0008005,CUST-002673,H001,Cinnamon Grand Colombo,7/16/2025,3,3,3,3,3,3,4,3,3,4,3,1,Adventure,
FDB-0009652,CUST-003235,H002,Cinnamon Lakeside Colombo,7/16/2025,3,3,3,2,3,4,4,2,5,4,3,1,Relaxation,
FDB-0000048,CUST-000018,H003,Cinnamon Red Colombo,7/16/2025,4,4,4,4,4,3,4,3,4,4,4,1,Business,
FDB-0000497,CUST-000172,H004,Cinnamon Bentota Beach,7/16/2025,4,4,4,4,4,3,4,3,4,4,4,1,Business,
FDB-0001033,CUST-000358,H002,Cinnamon Lakeside Colombo,7/16/2025,4,4,4,3,4,3,4,4,4,4,4,1,Leisure,
FDB-0001817,CUST-000621,H005,Cinnamon Bey Beruwala,7/16/2025,4,4,4,3,4,3,4,4,4,2,4,1,Adventure,
FDB-0002498,CUST-000863,H002,Cinnamon Lakeside Colombo,7/16/2025,4,4,5,4,5,3,4,4,4,4,5,1,Leisure,
FDB-0002717,CUST-000942,H005,Cinnamon Bey Beruwala,7/16/2025,3,3,2,3,2,3,4,3,3,3,2,0,Business,
FDB-0003197,CUST-001094,H001,Cinnamon Grand Colombo,7/16/2025,4,4,4,4,4,3,4,3,4,4,4,1,Event,
FDB-0003583,CUST-001221,H006,Cinnamon Citadel Kandy,7/16/2025,4,4,4,3,4,3,4,4,4,3,4,1,Relaxation,
FDB-0004390,CUST-001477,H005,Cinnamon Bey Beruwala,7/16/2025,4,4,4,4,4,3,5,4,3,3,4,1,Leisure,
FDB-0004391,CUST-001477,H004,Cinnamon Bentota Beach,7/16/2025,4,4,4,4,4,3,4,3,4,4,4,1,Event,
FDB-0007289,CUST-002436,H005,Cinnamon Bey Beruwala,7/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0007453,CUST-002494,H001,Cinnamon Grand Colombo,7/16/2025,4,4,4,4,4,3,4,4,5,3,4,1,Leisure,Unwind by the sparkling pool and indulge in the comfort of attentive room service.
FDB-0007494,CUST-002507,H007,Cinnamon Wild Yala,7/16/2025,3,3,3,3,3,3,4,3,2,4,3,1,Business,
FDB-0007530,CUST-002518,H005,Cinnamon Bey Beruwala,7/16/2025,3,3,3,3,3,3,4,3,3,3,3,1,Business,
FDB-0009219,CUST-003086,H005,Cinnamon Bey Beruwala,7/16/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0009573,CUST-003211,H003,Cinnamon Red Colombo,7/16/2025,3,3,3,3,3,3,4,3,3,4,3,1,Leisure,
FDB-0009958,CUST-003337,H003,Cinnamon Red Colombo,7/16/2025,4,4,3,3,3,3,4,3,2,4,3,1,Leisure,
FDB-0010963,CUST-003657,H005,Cinnamon Bey Beruwala,7/16/2025,3,3,3,2,3,3,4,3,4,4,3,0,Event,
FDB-0011613,CUST-003870,H004,Cinnamon Bentota Beach,7/16/2025,3,3,2,3,2,3,4,3,4,3,2,0,Business,
FDB-0011905,CUST-003964,H003,Cinnamon Red Colombo,7/16/2025,3,3,3,3,3,3,4,2,3,4,3,0,Leisure,
FDB-0013046,CUST-004327,H004,Cinnamon Bentota Beach,7/16/2025,4,4,3,4,3,3,4,3,4,3,3,1,Leisure,
FDB-0014682,CUST-004834,H003,Cinnamon Red Colombo,7/16/2025,4,4,4,4,4,3,4,4,3,4,4,1,Leisure,
FDB-0014872,CUST-004899,H005,Cinnamon Bey Beruwala,7/16/2025,4,4,4,4,4,3,4,4,3,4,4,1,Business,
FDB-0015152,CUST-004991,H001,Cinnamon Grand Colombo,7/16/2025,4,4,4,3,4,2,5,4,2,4,4,1,Business,
FDB-0001146,CUST-000393,H007,Cinnamon Wild Yala,7/16/2025,4,4,4,4,4,3,4,4,4,4,4,1,Event,
FDB-0009093,CUST-003045,H002,Cinnamon Lakeside Colombo,7/16/2025,3,3,2,3,2,4,4,3,5,4,2,1,Leisure,
FDB-0001477,CUST-000500,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,4,4,3,4,3,3,2,4,1,Leisure,
FDB-0003858,CUST-001304,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,4,4,3,4,4,3,4,4,1,Adventure,
FDB-0004495,CUST-001513,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,4,4,4,4,3,4,3,4,1,Leisure,
FDB-0007104,CUST-002370,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,4,4,4,4,3,4,4,4,1,Relaxation,
FDB-0009706,CUST-003259,H001,Cinnamon Grand Colombo,7/17/2025,4,4,5,4,5,3,4,4,4,3,5,1,Business,
FDB-0012271,CUST-004087,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,4,4,3,4,4,4,3,4,1,Event,
FDB-0012702,CUST-004214,H002,Cinnamon Lakeside Colombo,7/17/2025,4,4,4,4,4,3,4,3,5,4,4,1,Event,
FDB-0001274,CUST-000433,H006,Cinnamon Citadel Kandy,7/17/2025,4,4,4,4,4,4,4,3,4,3,4,1,Business,
FDB-0007969,CUST-002661,H005,Cinnamon Bey Beruwala,7/17/2025,4,4,3,4,3,3,4,4,3,4,3,1,Leisure,
FDB-0008167,CUST-002724,H003,Cinnamon Red Colombo,7/17/2025,4,4,4,3,4,2,4,4,3,4,4,1,Leisure,
FDB-0008737,CUST-002921,H006,Cinnamon Citadel Kandy,7/17/2025,4,4,4,4,4,3,4,4,3,3,4,1,Relaxation,
FDB-0008896,CUST-002979,H005,Cinnamon Bey Beruwala,7/17/2025,4,4,4,3,4,3,4,4,2,3,4,1,Leisure,
FDB-0011366,CUST-003792,H003,Cinnamon Red Colombo,7/17/2025,4,4,4,4,4,4,4,4,3,4,4,1,Event,
FDB-0011837,CUST-003940,H003,Cinnamon Red Colombo,7/17/2025,4,4,4,4,4,3,4,3,4,3,4,1,Leisure,
FDB-0012041,CUST-004009,H006,Cinnamon Citadel Kandy,7/17/2025,4,4,4,4,4,2,4,4,3,3,4,1,Leisure,
FDB-0012784,CUST-004243,H003,Cinnamon Red Colombo,7/17/2025,4,4,4,3,4,3,4,4,2,3,4,1,Leisure,
FDB-0015055,CUST-004958,H005,Cinnamon Bey Beruwala,7/17/2025,5,5,5,4,5,3,5,4,3,3,5,1,Relaxation,
FDB-0001535,CUST-000521,H002,Cinnamon Lakeside Colombo,7/17/2025,4,4,4,4,4,4,4,4,5,4,4,1,Culture,
FDB-0005386,CUST-001803,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,3,4,3,4,3,3,4,4,1,Relaxation,
FDB-0008080,CUST-002695,H002,Cinnamon Lakeside Colombo,7/17/2025,4,4,5,4,5,3,4,4,5,4,5,1,Leisure,
FDB-0008234,CUST-002746,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,4,4,4,4,3,4,4,4,1,Leisure,
FDB-0009048,CUST-003031,H001,Cinnamon Grand Colombo,7/17/2025,3,3,3,3,3,3,4,3,4,4,3,0,Relaxation,
FDB-0010079,CUST-003376,H002,Cinnamon Lakeside Colombo,7/17/2025,4,4,5,4,5,3,4,4,4,4,5,1,Leisure,
FDB-0013775,CUST-004550,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,4,4,3,4,4,4,4,4,1,Relaxation,
FDB-0013822,CUST-004561,H002,Cinnamon Lakeside Colombo,7/17/2025,4,4,3,4,3,3,5,3,4,4,3,1,Business,
FDB-0014956,CUST-004927,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,4,4,4,4,4,3,4,4,1,Leisure,
FDB-0000242,CUST-000084,H004,Cinnamon Bentota Beach,7/17/2025,4,4,4,3,4,4,4,4,4,4,4,1,Business,
FDB-0000343,CUST-000122,H004,Cinnamon Bentota Beach,7/17/2025,4,4,4,4,4,3,4,4,5,3,4,1,Business,
FDB-0000345,CUST-000122,H004,Cinnamon Bentota Beach,7/17/2025,3,3,3,3,3,3,4,3,4,4,3,0,Adventure,
FDB-0002271,CUST-000783,H002,Cinnamon Lakeside Colombo,7/17/2025,4,4,4,4,4,3,4,4,4,2,4,1,Business,
FDB-0002921,CUST-001010,H007,Cinnamon Wild Yala,7/17/2025,4,4,4,4,4,3,4,3,3,3,4,1,Relaxation,
FDB-0003263,CUST-001116,H001,Cinnamon Grand Colombo,7/17/2025,4,4,4,4,4,2,4,4,4,4,4,1,Leisure,
FDB-0007372,CUST-002464,H004,Cinnamon Bentota Beach,7/17/2025,4,4,3,4,3,2,5,3,2,4,3,1,Relaxation,"Treat yourself to a spa day and relax by the clean, sparkling pool while we take care of the housekeeping."
FDB-0007891,CUST-002635,H006,Cinnamon Citadel Kandy,7/17/2025,4,4,4,3,4,3,4,4,3,3,4,1,Relaxation,
FDB-0007954,CUST-002654,H006,Cinnamon Citadel Kandy,7/17/2025,4,4,4,4,4,3,4,4,3,3,4,1,Adventure,
FDB-0008506,CUST-002839,H003,Cinnamon Red Colombo,7/17/2025,4,4,5,4,5,3,4,3,3,4,5,1,Leisure,
FDB-0008651,CUST-002891,H004,Cinnamon Bentota Beach,7/17/2025,4,4,4,4,4,3,5,3,3,4,4,1,Leisure,
FDB-0009089,CUST-003043,H005,Cinnamon Bey Beruwala,7/17/2025,4,4,4,3,4,3,4,4,4,3,4,1,Culture,
FDB-0009439,CUST-003162,H001,Cinnamon Grand Colombo,7/17/2025,4,4,5,3,5,3,4,4,5,4,5,1,Relaxation,
FDB-0009606,CUST-003223,H004,Cinnamon Bentota Beach,7/17/2025,4,4,4,3,4,3,4,4,4,3,4,1,Relaxation,
FDB-0014496,CUST-004770,H006,Cinnamon Citadel Kandy,7/17/2025,4,4,4,4,4,3,4,4,2,3,4,1,Event,
FDB-0015052,CUST-004957,H002,Cinnamon Lakeside Colombo,7/17/2025,4,4,4,4,4,3,5,3,5,3,4,1,Business,
FDB-0006391,CUST-002127,H002,Cinnamon Lakeside Colombo,7/17/2025,3,3,3,3,3,3,4,2,3,2,3,0,Event,
FDB-0005460,CUST-001829,H002,Cinnamon Lakeside Colombo,7/18/2025,4,4,4,4,4,4,4,4,4,3,4,1,Leisure,
FDB-0006089,CUST-002024,H001,Cinnamon Grand Colombo,7/18/2025,4,4,4,3,4,3,5,4,3,3,4,1,Business,
FDB-0006704,CUST-002234,H001,Cinnamon Grand Colombo,7/18/2025,4,4,4,3,4,4,5,3,4,3,4,1,Business,
FDB-0007624,CUST-002548,H002,Cinnamon Lakeside Colombo,7/18/2025,4,4,4,4,4,3,4,3,4,4,4,1,Leisure,
FDB-0009150,CUST-003064,H002,Cinnamon Lakeside Colombo,7/18/2025,4,4,4,4,4,3,4,4,5,4,4,1,Business,
FDB-0014802,CUST-004873,H001,Cinnamon Grand Colombo,7/18/2025,4,4,4,4,4,3,4,3,4,4,4,1,Culture,
FDB-0014855,CUST-004893,H002,Cinnamon Lakeside Colombo,7/18/2025,4,4,4,3,4,4,4,4,4,3,4,1,Leisure,
FDB-0004950,CUST-001663,H003,Cinnamon Red Colombo,7/18/2025,4,4,3,4,3,3,4,4,3,3,3,1,Leisure,
FDB-0005587,CUST-001871,H005,Cinnamon Bey Beruwala,7/18/2025,4,4,3,4,3,3,5,4,4,3,3,1,Leisure,
FDB-0006996,CUST-002332,H003,Cinnamon Red Colombo,7/18/2025,4,4,4,3,4,3,4,4,4,3,4,1,Adventure,
FDB-0009009,CUST-003018,H005,Cinnamon Bey Beruwala,7/18/2025,5,5,5,5,5,3,4,5,3,4,5,1,Relaxation,
FDB-0010716,CUST-003576,H006,Cinnamon Citadel Kandy,7/18/2025,4,4,5,4,5,3,4,4,4,3,5,1,Event,
FDB-0011119,CUST-003707,H003,Cinnamon Red Colombo,7/18/2025,4,4,4,4,4,4,4,3,4,3,4,1,Leisure,
FDB-0011631,CUST-003873,H006,Cinnamon Citadel Kandy,7/18/2025,4,4,4,4,4,3,4,3,3,3,4,1,Business,
FDB-0012181,CUST-004056,H003,Cinnamon Red Colombo,7/18/2025,4,4,3,4,3,3,4,4,3,4,3,1,Leisure,
FDB-0013229,CUST-004382,H003,Cinnamon Red Colombo,7/18/2025,4,4,4,4,4,3,4,4,3,3,4,1,Culture,
FDB-0013674,CUST-004520,H005,Cinnamon Bey Beruwala,7/18/2025,4,4,4,3,4,3,4,3,3,3,4,1,Event,
FDB-0014244,CUST-004693,H003,Cinnamon Red Colombo,7/18/2025,4,4,4,4,4,3,4,3,4,4,4,1,Business,
FDB-0015079,CUST-004966,H006,Cinnamon Citadel Kandy,7/18/2025,4,4,4,3,4,3,4,3,5,4,4,1,Event,
FDB-0000265,CUST-000091,H002,Cinnamon Lakeside Colombo,7/18/2025,4,4,4,3,4,3,4,4,4,3,4,1,Relaxation,
FDB-0003641,CUST-001240,H001,Cinnamon Grand Colombo,7/18/2025,3,3,3,3,3,4,4,3,5,3,3,0,Event,
FDB-0004984,CUST-001672,H002,Cinnamon Lakeside Colombo,7/18/2025,4,4,4,4,4,3,4,4,3,3,4,1,Relaxation,
FDB-0006429,CUST-002141,H001,Cinnamon Grand Colombo,7/18/2025,4,4,4,4,4,4,4,4,4,4,4,1,Culture,
FDB-0007678,CUST-002564,H001,Cinnamon Grand Colombo,7/18/2025,4,4,4,4,4,4,4,4,4,4,4,1,Leisure,
FDB-0009658,CUST-003238,H002,Cinnamon Lakeside Colombo,7/18/2025,3,3,3,3,3,3,4,3,5,3,3,1,Adventure,
FDB-0011269,CUST-003760,H001,Cinnamon Grand Colombo,7/18/2025,3,3,3,2,3,4,4,3,4,4,3,1,Event,
FDB-0012981,CUST-004308,H001,Cinnamon Grand Colombo,7/18/2025,4,4,4,3,4,3,4,4,4,3,4,1,Event,
FDB-0014035,CUST-004625,H001,Cinnamon Grand Colombo,7/18/2025,3,3,3,3,3,4,4,3,4,4,3,1,Event,
FDB-0014630,CUST-004818,H002,Cinnamon Lakeside Colombo,7/18/2025,3,3,3,3,3,3,4,3,4,2,3,1,Leisure,
FDB-0000168,CUST-000058,H003,Cinnamon Red Colombo,7/18/2025,4,4,4,4,4,3,5,4,2,3,4,1,Business,
FDB-0000466,CUST-000160,H005,Cinnamon Bey Beruwala,7/18/2025,4,4,4,4,4,2,4,4,4,4,4,1,Leisure,
FDB-0000500,CUST-000172,H005,Cinnamon Bey Beruwala,7/18/2025,4,4,4,4,4,3,4,4,3,3,4,1,Event,
FDB-0001088,CUST-000376,H005,Cinnamon Bey Beruwala,7/18/2025,4,4,4,4,4,3,5,4,3,4,4,1,Relaxation,
FDB-0001700,CUST-000584,H003,Cinnamon Red Colombo,7/18/2025,4,4,5,4,5,3,4,4,3,4,5,1,Relaxation,
FDB-0002579,CUST-000893,H001,Cinnamon Grand Colombo,7/18/2025,4,4,4,4,4,2,4,4,2,4,4,1,Adventure,
FDB-0003338,CUST-001137,H002,Cinnamon Lakeside Colombo,7/18/2025,4,4,4,4,4,3,4,3,3,4,4,1,Leisure,
FDB-0004573,CUST-001538,H001,Cinnamon Grand Colombo,7/18/2025,5,5,5,5,5,3,5,4,4,3,5,1,Business,
FDB-0005826,CUST-001942,H001,Cinnamon Grand Colombo,7/18/2025,4,4,4,4,4,3,4,3,5,4,4,1,Relaxation,
FDB-0006254,CUST-002073,H005,Cinnamon Bey Beruwala,7/18/2025,4,4,4,4,4,3,4,4,3,4,4,1,Adventure,
FDB-0006851,CUST-002280,H006,Cinnamon Citadel Kandy,7/18/2025,4,4,4,4,4,4,4,4,3,4,4,1,Business,
FDB-0007336,CUST-002450,H002,Cinnamon Lakeside Colombo,7/18/2025,4,4,4,4,4,3,5,4,4,3,4,1,Business,
FDB-0007533,CUST-002518,H003,Cinnamon Red Colombo,7/18/2025,4,4,4,4,4,3,4,4,3,2,4,1,Event,
FDB-0008508,CUST-002839,H007,Cinnamon Wild Yala,7/18/2025,4,4,4,4,4,3,4,3,3,4,4,1,Business,
FDB-0011003,CUST-003669,H007,Cinnamon Wild Yala,7/18/2025,4,4,4,3,4,4,4,4,3,3,4,1,Event,
FDB-0014533,CUST-004783,H004,Cinnamon Bentota Beach,7/18/2025,4,4,4,4,4,3,5,4,4,4,4,1,Leisure,
FDB-0007614,CUST-002546,H002,Cinnamon Lakeside Colombo,7/18/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0011342,CUST-003783,H002,Cinnamon Lakeside Colombo,7/18/2025,3,3,4,3,4,4,4,3,3,4,4,1,Culture,
FDB-0001564,CUST-000533,H001,Cinnamon Grand Colombo,7/19/2025,4,4,5,4,5,3,4,4,4,4,5,1,Leisure,
FDB-0003398,CUST-001155,H004,Cinnamon Bentota Beach,7/19/2025,4,4,4,4,4,3,4,4,3,3,4,1,Business,
FDB-0004601,CUST-001546,H001,Cinnamon Grand Colombo,7/19/2025,4,4,5,4,5,3,5,4,3,4,5,1,Business,
FDB-0010169,CUST-003407,H001,Cinnamon Grand Colombo,7/19/2025,4,4,5,4,5,3,4,4,4,2,5,1,Leisure,
FDB-0010840,CUST-003613,H002,Cinnamon Lakeside Colombo,7/19/2025,4,4,4,4,4,3,4,4,4,3,4,1,Relaxation,
FDB-0013817,CUST-004560,H002,Cinnamon Lakeside Colombo,7/19/2025,4,4,4,4,4,4,4,4,4,3,4,1,Business,
FDB-0000101,CUST-000039,H003,Cinnamon Red Colombo,7/19/2025,5,5,5,5,5,3,5,4,3,3,5,1,Business,"To honor your expectations, we ensure every room is spotless and every meal delicious."
FDB-0000679,CUST-000239,H006,Cinnamon Citadel Kandy,7/19/2025,4,4,4,4,4,3,4,4,3,4,4,1,Business,
FDB-0004891,CUST-001640,H003,Cinnamon Red Colombo,7/19/2025,4,4,3,4,3,3,4,4,4,4,3,1,Leisure,
FDB-0007306,CUST-002439,H005,Cinnamon Bey Beruwala,7/19/2025,4,4,3,4,3,3,4,3,4,3,3,1,Business,"To make your stay truly shine, let our attentive housekeeping and prompt room service enhance your comfortable, clean room and delicious dining experiences."
FDB-0008250,CUST-002752,H003,Cinnamon Red Colombo,7/19/2025,4,4,4,4,4,3,4,4,3,4,4,1,Leisure,
FDB-0009092,CUST-003044,H005,Cinnamon Bey Beruwala,7/19/2025,4,4,4,4,4,3,4,4,3,4,4,1,Business,
FDB-0009185,CUST-003076,H006,Cinnamon Citadel Kandy,7/19/2025,4,4,5,4,5,3,4,4,4,2,5,1,Business,
FDB-0009822,CUST-003295,H005,Cinnamon Bey Beruwala,7/19/2025,4,4,4,3,4,2,5,4,3,4,4,1,Leisure,
FDB-0010762,CUST-003589,H005,Cinnamon Bey Beruwala,7/19/2025,3,3,2,2,2,3,4,3,4,4,2,0,Event,
FDB-0010909,CUST-003639,H003,Cinnamon Red Colombo,7/19/2025,4,4,4,4,4,2,4,4,4,4,4,1,Leisure,
FDB-0011107,CUST-003704,H003,Cinnamon Red Colombo,7/19/2025,4,4,4,4,4,3,4,4,4,3,4,1,Leisure,
FDB-0012039,CUST-004009,H005,Cinnamon Bey Beruwala,7/19/2025,4,4,4,4,4,3,5,4,4,3,4,1,Leisure,
FDB-0012451,CUST-004137,H005,Cinnamon Bey Beruwala,7/19/2025,4,4,3,4,3,3,4,4,5,4,3,1,Business,
FDB-0014358,CUST-004731,H006,Cinnamon Citadel Kandy,7/19/2025,4,4,4,4,4,4,4,4,3,4,4,1,Leisure,
FDB-0014609,CUST-004810,H006,Cinnamon Citadel Kandy,7/19/2025,4,4,5,4,5,3,4,4,4,4,5,1,Relaxation,
FDB-0014744,CUST-004853,H003,Cinnamon Red Colombo,7/19/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0000066,CUST-000026,H002,Cinnamon Lakeside Colombo,7/19/2025,4,4,4,3,4,4,4,3,5,3,4,1,Business,Please let our housekeeping team know any special touches you would like to make your room perfectly comfortable.
FDB-0000161,CUST-000056,H001,Cinnamon Grand Colombo,7/19/2025,4,4,4,4,4,4,4,4,4,4,4,1,Leisure,Our staff delights in knowing that every detail we handle contributes to a memorable stay.
FDB-0000801,CUST-000283,H001,Cinnamon Grand Colombo,7/19/2025,4,4,4,4,4,4,4,4,3,4,4,1,Culture,
FDB-0004074,CUST-001365,H002,Cinnamon Lakeside Colombo,7/19/2025,4,4,4,4,4,4,4,4,3,4,4,1,Adventure,
FDB-0005966,CUST-001988,H001,Cinnamon Grand Colombo,7/19/2025,4,4,4,3,4,3,4,3,4,3,4,1,Leisure,
FDB-0006926,CUST-002306,H001,Cinnamon Grand Colombo,7/19/2025,3,3,3,2,3,4,4,3,4,4,3,1,Adventure,
FDB-0007320,CUST-002444,H001,Cinnamon Grand Colombo,7/19/2025,4,4,4,4,4,4,4,3,4,4,4,1,Business,
FDB-0010541,CUST-003525,H001,Cinnamon Grand Colombo,7/19/2025,4,4,4,4,4,3,4,3,4,3,4,1,Leisure,
FDB-0014363,CUST-004732,H001,Cinnamon Grand Colombo,7/19/2025,4,4,4,4,4,3,4,3,3,4,4,1,Event,
FDB-0000008,CUST-000003,H007,Cinnamon Wild Yala,7/19/2025,3,3,3,2,3,4,4,3,3,4,3,1,Business,"We want you to sink into total comfort, so weâ€™re ensuring everything from the flawless WiFi to the exceptional cleanliness of the pool exceeds your expectations."
FDB-0001335,CUST-000452,H002,Cinnamon Lakeside Colombo,7/19/2025,4,4,3,4,3,3,4,4,4,3,3,1,Leisure,
FDB-0002456,CUST-000848,H007,Cinnamon Wild Yala,7/19/2025,4,4,4,4,4,3,4,4,4,3,4,1,Event,
FDB-0002945,CUST-001016,H003,Cinnamon Red Colombo,7/19/2025,4,4,4,4,4,3,4,4,5,4,4,1,Leisure,
FDB-0005287,CUST-001766,H005,Cinnamon Bey Beruwala,7/19/2025,4,4,5,4,5,3,5,4,4,3,5,1,Leisure,
FDB-0006715,CUST-002238,H006,Cinnamon Citadel Kandy,7/19/2025,4,4,4,4,4,3,4,3,4,3,4,1,Relaxation,
FDB-0008043,CUST-002682,H004,Cinnamon Bentota Beach,7/19/2025,4,4,4,3,4,3,4,4,3,4,4,1,Culture,
FDB-0008267,CUST-002758,H003,Cinnamon Red Colombo,7/19/2025,4,4,4,4,4,4,4,4,3,4,4,1,Leisure,
FDB-0012496,CUST-004152,H006,Cinnamon Citadel Kandy,7/19/2025,4,4,4,3,4,3,4,4,3,3,4,1,Business,
FDB-0012559,CUST-004170,H001,Cinnamon Grand Colombo,7/19/2025,4,4,4,4,4,3,4,4,4,4,4,1,Relaxation,
FDB-0012745,CUST-004229,H006,Cinnamon Citadel Kandy,7/19/2025,4,4,4,4,4,3,4,4,5,4,4,1,Culture,
FDB-0006107,CUST-002030,H002,Cinnamon Lakeside Colombo,7/19/2025,4,4,4,4,4,2,4,4,4,3,4,1,Leisure,
FDB-0012270,CUST-004086,H007,Cinnamon Wild Yala,7/19/2025,4,4,4,4,4,3,5,3,5,4,4,1,Leisure,
FDB-0014647,CUST-004822,H002,Cinnamon Lakeside Colombo,7/19/2025,3,3,2,3,2,3,4,3,4,3,2,0,Leisure,
FDB-0000173,CUST-000061,H001,Cinnamon Grand Colombo,7/20/2025,4,4,4,4,4,4,4,3,5,4,4,1,Leisure,"Our team ensures every moment of your visit is effortless with great meals, smooth WiFi, and warm service."
FDB-0001116,CUST-000384,H002,Cinnamon Lakeside Colombo,7/20/2025,4,4,4,4,4,4,4,3,4,4,4,1,Leisure,
FDB-0002150,CUST-000743,H002,Cinnamon Lakeside Colombo,7/20/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0005175,CUST-001732,H002,Cinnamon Lakeside Colombo,7/20/2025,4,4,4,4,4,3,4,4,4,4,4,1,Adventure,
FDB-0006870,CUST-002285,H001,Cinnamon Grand Colombo,7/20/2025,4,4,4,3,4,3,4,3,4,3,4,1,Event,
FDB-0008872,CUST-002971,H005,Cinnamon Bey Beruwala,7/20/2025,4,4,4,4,4,4,4,4,3,4,4,1,Relaxation,
FDB-0011057,CUST-003688,H002,Cinnamon Lakeside Colombo,7/20/2025,4,4,5,4,5,3,4,3,4,4,5,1,Leisure,
